round,node_id,stake,reputation,train_acc,train_loss,val_acc,val_loss,reward,stake_penalty,rep_penalty,is_committee,is_malicious,detected
1,0,80.0,25.0,0.9947118891320205,0.02654619701206684,0.9486,0.18684505820274352,0.0,0.8,0.5,0,0,1
1,1,100.0,53.279457571813865,0.9823393908369593,0.06681159883737564,0.098,2.3025853633880615,0.0,0.0,0.0,0,1,0
1,2,100.0,54.513148978090015,0.9762351469668543,0.0824236050248146,0.6096,2.1105624198913575,0.0,0.0,0.0,0,0,0
1,3,100.0,54.80679836524563,0.9778704297626684,0.06759484112262726,0.741,1.4086150884628297,0.0,0.0,0.0,0,0,0
1,4,100.0,54.82883682947344,0.9838351822503962,0.0508226677775383,0.7511,1.345424771308899,0.0,0.0,0.0,0,0,0
1,5,100.0,54.92754900838295,0.9921375921375921,0.030622269958257675,0.7968,1.3189180374145508,0.0,0.0,0.0,0,0,0
1,6,100.0,54.50173353752395,0.8104772991850989,0.9034615159034729,0.6046,2.246542549133301,0.0,0.0,0.0,0,0,0
1,7,100.0,54.83144997527104,0.9505739795918368,0.1396881639957428,0.7523,1.5564029455184936,0.0,0.0,0.0,0,0,0
1,8,100.0,55.002641271327896,0.9906372697070371,0.03283504396677017,0.8321,0.5798048257827759,0.0,0.0,0.0,0,0,0
1,9,100.0,54.674718188595,0.9446002805049089,0.17458778619766235,0.6812,1.1661260366439818,0.0,0.0,0.0,0,0,0
1,10,100.0,55.04619522853743,0.9914510166358595,0.034593380987644196,0.8528,0.5044746279716492,0.0,0.0,0.0,0,0,0
1,11,100.0,54.638031626955296,0.9885114885114885,0.047442469745874405,0.6648,2.1436806678771974,0.0,0.0,0.0,0,0,0
1,12,100.0,54.72738615030735,0.9942275975810885,0.01912892423570156,0.7049,1.185645866394043,0.0,0.0,0.0,0,0,0
1,13,100.0,54.85925319958923,0.9654036243822076,0.10316789895296097,0.7651,0.900942575931549,0.0,0.0,0.0,0,0,0
1,14,100.0,54.82338916226833,0.9579539367970006,0.12291623651981354,0.7486,0.9148905038833618,0.0,0.0,0.0,0,0,0
1,15,100.0,53.279457571813865,0.95929203539823,0.12370343506336212,0.098,2.3025853633880615,0.0,0.0,0.0,0,1,0
1,16,100.0,54.708988643485995,0.9715447154471545,0.09138002246618271,0.6966,1.2941526651382447,0.0,0.0,0.0,0,0,0
1,17,100.0,54.27896668818552,0.9271428571428572,0.23247116804122925,0.5084,1.6630875587463378,0.0,0.0,0.0,0,0,0
1,18,100.0,54.9110339700476,0.9904057017543859,0.038047417998313904,0.7891,0.7574915885925293,0.0,0.0,0.0,0,0,0
1,19,100.0,54.698325725554064,0.915527950310559,0.25772809982299805,0.6918,1.3609553337097169,0.0,0.0,0.0,0,0,0
2,0,80.0,33.23076094609213,0.9947118891320205,0.022070322185754776,0.9427,0.20596058666706085,0.0,0.0,0.0,0,0,0
2,1,80.0,26.639728785906932,0.9915536217046327,0.029618659988045692,0.098,2.3025853633880615,0.0,0.8,0.5,0,1,1
