round,node_id,train_acc,train_loss,val_acc,val_loss,is_malicious,detected
1,0,0.9766593727206418,0.06292732805013657,0.9349,0.23877942562103271,0,0
1,1,0.973893012541592,0.09962239116430283,0.098,2.3025853633880615,1,0
1,2,0.9718574108818011,0.09148664027452469,0.6019,2.191139554977417,0,0
1,3,0.9714560615779346,0.08112791180610657,0.7321,1.4784525632858276,0,0
1,4,0.9793977812995246,0.06009567528963089,0.7497,1.3173863172531128,0,0
1,5,0.9936117936117936,0.028219403699040413,0.8014,1.2651845693588257,0,0
1,6,0.629802095459837,2.8974130153656006,0.4544,4.341983127593994,0,0
1,7,0.9518494897959183,0.14518655836582184,0.098,2.3025853633880615,1,0
1,8,0.9855028692237995,0.04215659201145172,0.098,2.3025853633880615,1,0
1,9,0.9551192145862553,0.16613896191120148,0.7051,1.0416482448577882,0,0
1,10,0.9884473197781886,0.04520570859313011,0.8552,0.4309598207473755,0,0
1,11,0.987012987012987,0.0488186813890934,0.098,2.3025853633880615,1,0
1,12,0.9939527212754261,0.020874908193945885,0.098,2.3025853633880615,1,0
1,13,0.9657331136738057,0.10117065161466599,0.7604,0.9107785105705262,0,0
1,14,0.9764327798607392,0.07380110770463943,0.7877,0.7573899626731873,0,0
1,15,0.9610619469026549,0.12524622678756714,0.7612,0.7313961505889892,0,0
1,16,0.9733514001806685,0.08897745609283447,0.7058,1.3170986413955688,0,0
1,17,0.9657142857142857,0.13106302917003632,0.098,2.3025853633880615,1,0
1,18,0.9865679824561403,0.0476258210837841,0.7806,0.7901004433631897,0,0
1,19,0.9080745341614906,0.28210827708244324,0.6972,1.5207109928131104,0,0
2,0,0.9959883296863603,0.019839057698845863,0.9501,0.18009567260742188,0,0
2,1,0.9892500639877143,0.03564540669322014,0.098,2.3025853633880615,1,0
2,2,0.9681050656660413,0.09689347445964813,0.5855,2.094763469696045,0,0
2,3,0.9910198845413727,0.03557725250720978,0.7589,1.2809062480926514,0,0
2,4,0.9828843106180666,0.051085472106933594,0.7356,1.44576735496521,0,0
2,5,0.9282555282555283,0.21906664967536926,0.6839,2.0536375522613524,0,0
2,6,0.9916181606519209,0.030513588339090347,0.8564,0.4860894024372101,0,0
2,7,0.9888392857142857,0.042321573942899704,0.098,2.3025853633880615,1,0
2,8,0.9903352461491997,0.033733125776052475,0.098,2.3025853633880615,1,0
2,9,0.9200561009817672,0.22006091475486755,0.7099,0.9540047407150268,0,0
2,10,0.9898336414048059,0.03747658431529999,0.8666,0.4577622890472412,0,0
2,11,0.9845154845154845,0.05945691466331482,0.098,2.3025853633880615,1,0
2,12,0.9950522264980759,0.01915115676820278,0.098,2.3025853633880615,1,0
2,13,0.9881383855024711,0.04154415801167488,0.7731,0.9021740913391113,0,0
2,14,0.9908944831280129,0.033510152250528336,0.8218,0.6453735709190369,0,0
2,15,0.9817109144542773,0.05958675965666771,0.7447,0.8222001194953918,0,0
2,16,0.9372177055103884,0.18299202620983124,0.7474,1.2434574365615845,0,0
2,17,0.9721428571428572,0.11156567931175232,0.098,2.3025853633880615,1,0
2,18,0.9906798245614035,0.040858544409275055,0.8119,0.6923109412193298,0,0
2,19,0.9440993788819876,0.16376160085201263,0.6559,1.771873378753662,0,0
3,0,0.9899708242159008,0.03259275481104851,0.9425,0.19123273193836213,0,0
3,1,0.9756846685436397,0.10614337772130966,0.098,2.3025853633880615,1,0
3,2,0.9743589743589743,0.08668677508831024,0.6225,1.8923016309738159,0,0
3,3,0.9762668377164849,0.07707394659519196,0.7583,1.2283190965652466,0,0
3,4,0.9194928684627576,0.21957872807979584,0.7038,1.2637815713882445,0,0
3,5,0.9533169533169533,0.14748892188072205,0.734,1.781768298149109,0,0
3,6,0.9629802095459837,0.0997723713517189,0.7271,1.1333197593688964,0,0
3,7,0.9856505102040817,0.05292176082730293,0.098,2.3025853633880615,1,0
3,8,0.9830866807610994,0.049000538885593414,0.098,2.3025853633880615,1,0
