round,node_id,stake,reputation,train_acc,train_loss,val_acc,val_loss,reward,stake_penalty,rep_penalty,is_committee,is_malicious,detected
1,0,0.0,11.193217987299224,0.9823333333333333,0.05875077471137047,0.9411,0.2015840381383896,0.0,0.0,0.0,0,0,0
1,1,0.0,9.251537476476873,0.9796666666666667,0.06464933604001999,0.1007,24.81698684692383,0.0,0.0,0.0,0,1,0
1,2,0.0,11.195034710111788,0.9883333333333333,0.047898415476083755,0.942,0.20276539027690887,0.0,0.0,0.0,0,0,0
1,3,0.0,11.17865840661657,0.9783333333333334,0.06568576395511627,0.9339,0.2286148965358734,0.0,0.0,0.0,0,0,0
1,4,0.0,11.127135940412984,0.9536666666666667,0.12956169247627258,0.9086,0.29118141531944275,0.0,0.0,0.0,0,0,0
1,5,0.0,11.159987944126629,0.955,0.12426354736089706,0.9247,0.25732311606407166,0.0,0.0,0.0,0,0,0
1,6,0.0,11.190390548314006,0.9836666666666667,0.05925142392516136,0.9397,0.20826340615749359,0.0,0.0,0.0,0,0,0
1,7,0.0,9.117228512703647,0.985,0.0559685043990612,0.0469,26.25378761291504,0.0,0.0,0.0,0,1,0
1,8,0.0,9.266247920719595,0.972,0.09580159187316895,0.1066,24.602621459960936,0.0,0.0,0.0,0,1,0
1,9,0.0,11.191804484708378,0.9826666666666667,0.055676866322755814,0.9404,0.20896434187889099,0.0,0.0,0.0,0,0,0
1,10,0.0,11.144508424014528,0.9493333333333334,0.14441266655921936,0.9171,0.27739973962306974,0.0,0.0,0.0,0,0,0
1,11,0.0,9.290422726455633,0.9856666666666667,0.06010522320866585,0.1163,24.323478317260744,0.0,0.0,0.0,0,1,0
1,12,0.0,9.13571665503857,0.9856666666666667,0.04979587718844414,0.0543,26.040882110595703,0.0,0.0,0.0,0,1,0
1,13,0.0,11.195640124918695,0.9846666666666667,0.05625499412417412,0.9423,0.2018592268228531,0.0,0.0,0.0,0,0,0
1,14,0.0,11.194025508240086,0.9843333333333333,0.05351296067237854,0.9415,0.19633770883083343,0.0,0.0,0.0,0,0,0
1,15,0.0,11.175011356821138,0.9733333333333334,0.0800647884607315,0.9321,0.22658339738845826,0.0,0.0,0.0,0,0,0
1,16,0.0,11.196850715267644,0.9863333333333333,0.053527288138866425,0.9429,0.18904968798160554,0.0,0.0,0.0,0,0,0
1,17,0.0,9.290921036652357,0.9736666666666667,0.07964146137237549,0.1165,24.390340423583986,0.0,0.0,0.0,0,1,0
1,18,0.0,11.161004556915943,0.966,0.09862387925386429,0.9252,0.2645380288362503,0.0,0.0,0.0,0,0,0
1,19,0.0,11.195034710111788,0.986,0.05263771489262581,0.942,0.20431941449642183,0.0,0.0,0.0,0,0,0
2,0,0.0,21.049518688487748,0.9743333333333334,0.08983670175075531,0.9366,0.2117289572954178,0.0,0.0,0.0,0,0,0
2,1,0.0,17.341463326778204,0.981,0.07222098857164383,0.075,25.483021545410157,0.0,0.0,0.0,0,1,0
2,2,0.0,21.063443499416152,0.989,0.04532536864280701,0.9427,0.19762609302997589,0.0,0.0,0.0,1,0,0
2,3,0.0,21.037899890911955,0.981,0.06064373627305031,0.9372,0.21196658313274383,0.0,0.0,0.0,0,0,0
2,4,0.0,20.996734557037133,0.9743333333333334,0.0730283334851265,0.9393,0.20878018736839293,0.0,0.0,0.0,0,0,0
2,5,0.0,21.018004849661104,0.9636666666666667,0.10798496752977371,0.9355,0.20075598657131194,0.0,0.0,0.0,1,0,0
2,6,0.0,21.050868690610624,0.9796666666666667,0.07102229446172714,0.9385,0.21657076776027678,0.0,0.0,0.0,0,0,0
2,7,0.0,17.245052420171575,0.9786666666666667,0.06997042894363403,0.0838,25.26432228088379,0.0,0.0,0.0,0,1,0
