round,node_id,train_acc,train_loss,val_acc,val_loss,is_malicious,detected
1,0,0.9919766593727206,0.027023078873753548,0.9527,0.17639285326004028,0,0
1,1,0.9831072434092655,0.056693486869335175,0.098,2.3025853633880615,1,0
1,2,0.9718574108818011,0.08807987719774246,0.5905,2.0688149690628053,0,0
1,3,0.9765875561257216,0.06638673692941666,0.7388,1.3421867132186889,0,0
1,4,0.9832012678288431,0.05047081783413887,0.759,1.3191545486450196,0,0
1,5,0.9928746928746929,0.030309993773698807,0.7901,1.3794154405593873,0,0
1,6,0.7480791618160652,1.611898422241211,0.5812,3.0435534000396727,0,0
1,7,0.9795918367346939,0.061639994382858276,0.098,2.3025853633880615,1,0
1,8,0.9891271519178496,0.03487817570567131,0.098,2.3025853633880615,1,0
1,9,0.9270687237026648,0.23179198801517487,0.6422,1.2788853645324707,0,0
1,10,0.9886783733826248,0.03791213780641556,0.8389,0.5349785029888153,0,0
1,11,0.985014985014985,0.0500531904399395,0.098,2.3025853633880615,1,0
1,12,0.9906542056074766,0.02983335219323635,0.098,2.3025853633880615,1,0
1,13,0.9746293245469522,0.07852115482091904,0.7582,0.8695957660675049,0,0
1,14,0.9625066952329941,0.10148013383150101,0.7571,0.8731370091438293,0,0
1,15,0.9699115044247788,0.10195983946323395,0.7638,0.7149150967597961,0,0
1,16,0.9760614272809395,0.09054826945066452,0.7071,1.1353873014450073,0,0
1,17,0.9692857142857143,0.11579026281833649,0.098,2.3025853633880615,1,0
1,18,0.9846491228070176,0.0497402548789978,0.7763,0.8061281323432923,0,0
1,19,0.929192546583851,0.23881855607032776,0.6723,1.365003728866577,0,0
2,0,0.9943471918307805,0.023931626230478287,0.9453,0.1924464225769043,0,0
2,1,0.9741489633990273,0.06722794473171234,0.098,2.3025853633880615,1,0
2,2,0.9706066291432145,0.09001979976892471,0.5917,2.0700212001800535,0,0
2,3,0.9868505452212957,0.04423631727695465,0.7536,1.35253005027771,0,0
2,4,0.9568938193343899,0.13587066531181335,0.7021,1.757827067375183,0,0
2,5,0.8056511056511056,0.6272599101066589,0.6455,2.1169933795928957,0,0
2,6,0.9890570430733411,0.03864952549338341,0.8464,0.4990781366825104,0,0
2,7,0.985969387755102,0.05351884663105011,0.098,2.3025853633880615,1,0
2,8,0.988221081244337,0.040099453181028366,0.098,2.3025853633880615,1,0
2,9,0.9123422159887798,0.2418678104877472,0.6587,1.2214429378509521,0,0
2,10,0.9893715341959335,0.03205271065235138,0.8482,0.5710854291915893,0,0
2,11,0.9795204795204795,0.06342370808124542,0.098,2.3025853633880615,1,0
2,12,0.9931280923584387,0.019664360210299492,0.098,2.3025853633880615,1,0
2,13,0.9878088962108732,0.04778123274445534,0.7726,0.9147248864173889,0,0
2,14,0.9874129619710766,0.04929294064640999,0.7908,0.695839810371399,0,0
2,15,0.9781710914454277,0.0699080228805542,0.7233,0.9077067852020264,0,0
