round,node_id,train_acc,train_loss,val_acc,val_loss,is_malicious,detected
1,0,0.9972647702407003,0.016642460599541664,0.9535,0.16659348607063293,0,0
1,1,0.9797798822626056,0.07626374810934067,0.2772,19.953248977661133,1,0
1,2,0.9749843652282677,0.07759013772010803,0.6027,2.0367347478866575,0,0
1,3,0.9794740218088518,0.06380775570869446,0.7402,1.4547374963760376,0,0
1,4,0.9825673534072901,0.0483488067984581,0.7499,1.2894725322723388,0,0
1,5,0.9960687960687961,0.020406270399689674,0.8049,1.1695274114608765,0,0
1,6,0.7294528521536671,2.3156955242156982,0.5832,2.864803838729858,0,0
1,7,0.9451530612244898,0.16819922626018524,0.1979,22.152433395385742,1,0
1,8,0.9912413168227122,0.031124722212553024,0.1585,23.25169906616211,1,0
1,9,0.9509116409537167,0.14361746609210968,0.7193,0.9758820176124573,0,0
1,10,0.9923752310536045,0.033097244799137115,0.8626,0.44643841981887816,0,0
1,11,0.9875124875124875,0.050101470202207565,0.4235,15.852368927001953,1,0
1,12,0.9934029686641012,0.020340444520115852,0.299,19.350146865844728,1,0
1,13,0.9696869851729819,0.09355740249156952,0.766,0.8269197463989257,0,0
1,14,0.9804499196572041,0.06252389401197433,0.7761,0.8280688524246216,0,0
1,15,0.9634218289085545,0.11112093925476074,0.7972,0.6360775113105774,0,0
1,16,0.9769647696476965,0.08351271599531174,0.7017,1.292616367340088,0,0
1,17,0.965,0.1044929251074791,0.3862,16.93915557861328,1,0
1,18,0.987390350877193,0.04225341975688934,0.7828,0.7778764963150024,0,0
1,19,0.9204968944099379,0.26235532760620117,0.6894,1.2190125226974486,0,0
2,0,0.9925237053245806,0.0285926703363657,0.9411,0.2117165058851242,0,0
2,1,0.9838750959815715,0.04883667826652527,0.1794,22.682080841064455,1,0
2,2,0.975609756097561,0.0776832327246666,0.6006,2.0824626684188843,0,0
2,3,0.9862091084028223,0.049326375126838684,0.7551,1.3837143659591675,0,0
2,4,0.9689381933438985,0.08720747381448746,0.7132,1.722762370109558,0,0
2,5,0.9110565110565111,0.24545320868492126,0.6941,1.7523584365844727,0,0
2,6,0.9899883585564611,0.034942805767059326,0.8526,0.5115659773349762,0,0
2,7,0.9866071428571429,0.048205651342868805,0.3274,18.55384750366211,1,0
2,8,0.9549984898822108,0.142609104514122,0.1529,23.398524856567384,1,0
2,9,0.9144460028050491,0.216384157538414,0.6528,1.1394994974136352,0,0
2,10,0.9930683918669131,0.030566900968551636,0.8644,0.4564411461353302,0,0
2,11,0.9325674325674326,0.17001526057720184,0.4519,15.105595588684082,1,0
2,12,0.9928532160527762,0.021761054173111916,0.4547,15.034284973144532,1,0
2,13,0.9901153212520593,0.04083559289574623,0.771,0.8710948824882507,0,0
2,14,0.9919657204070702,0.03367485851049423,0.8209,0.6485276579856872,0,0
2,15,0.9828908554572271,0.05760033056139946,0.7517,0.7767473816871643,0,0
2,16,0.9390243902439024,0.1793234497308731,0.721,1.3607253551483154,0,0
2,17,0.9685714285714285,0.11292022466659546,0.2621,20.358934020996095,1,0
2,18,0.9898574561403509,0.039862386882305145,0.8027,0.749034070968628,0,0
2,19,0.9440993788819876,0.178285151720047,0.659,1.6230248928070068,0,0
3,0,0.9919766593727206,0.029079966247081757,0.9508,0.16885237991809846,0,0
3,1,0.9746608651138982,0.10700550675392151,0.0982,24.91964111328125,1,0
3,2,0.9724828017510945,0.09467665106058121,0.6133,1.970058059692383,0,0
3,3,0.9644002565747274,0.10482241958379745,0.7566,1.2983949184417725,0,0
3,4,0.9036450079239303,0.2585287392139435,0.6993,1.335222101211548,0,0
3,5,0.9828009828009828,0.05323873460292816,0.7797,1.3070017337799071,0,0
3,6,0.9755529685681025,0.06814686208963394,0.7665,0.9583336591720581,0,0
3,7,0.9878826530612245,0.049382809549570084,0.2749,20.0182746887207,1,0
3,8,0.9879190576864996,0.04245215281844139,0.1974,22.174165725708008,1,0
3,9,0.8085553997194951,0.5780829191207886,0.6463,1.1432856798171998,0,0
3,10,0.9944547134935305,0.024611521512269974,0.8755,0.40532933473587035,0,0
3,11,0.9170829170829171,0.23795746266841888,0.455,15.03524112701416,1,0
3,12,0.9766355140186916,0.07286852598190308,0.5289,12.93927879333496,1,0
3,13,0.8747940691927513,0.46360743045806885,0.6586,1.421284556388855,0,0
3,14,0.9793786823781467,0.06899282336235046,0.8201,0.6660463213920593,0,0
3,15,0.9805309734513274,0.06701843440532684,0.7299,0.8695184111595153,0,0
3,16,0.9742547425474255,0.08738407492637634,0.6929,1.4204185962677003,0,0
3,17,0.9614285714285714,0.13420909643173218,0.2987,19.38061103820801,1,0
3,18,0.9791666666666666,0.06687704473733902,0.8219,0.6016901731491089,0,0
3,19,0.8881987577639752,0.30667197704315186,0.6106,2.1944079875946043,0,0
4,0,0.9866885485047411,0.04253099113702774,0.9353,0.24105657041072845,0,0
4,1,0.9864346045559252,0.051820073276758194,0.2278,21.327031707763673,1,0
4,2,0.9762351469668543,0.07943201810121536,0.6071,1.909687066078186,0,0
4,3,0.9929441949967928,0.033835411071777344,0.7613,1.2816471099853515,0,0
4,4,0.9854199683042789,0.046230752021074295,0.7592,1.2877712726593018,0,0
4,5,0.9862407862407863,0.048218805342912674,0.785,1.1629275321960448,0,0
4,6,0.9871944121071012,0.04090059548616409,0.8527,0.5015730202198029,0,0
4,7,0.9856505102040817,0.04539531096816063,0.3744,17.237848663330077,1,0
4,8,0.9761401389308366,0.06343406438827515,0.2378,21.05795669555664,1,0
4,9,0.9635343618513323,0.0922728180885315,0.7123,1.0625421285629273,0,0
4,10,0.9632624768946395,0.10276249051094055,0.8607,0.4699671149253845,0,0
4,11,0.975024975024975,0.089179128408432,0.3924,16.721990203857423,1,0
4,12,0.9939527212754261,0.01989893801510334,0.4234,15.852484512329102,1,0
4,13,0.9920922570016475,0.027875760570168495,0.7959,0.7218921899795532,0,0
4,14,0.9850026780931976,0.052459314465522766,0.817,0.6448610782623291,0,0
4,15,0.9651917404129794,0.10531416535377502,0.6661,1.1642209529876708,0,0
4,16,0.9697380307136405,0.10117383301258087,0.6996,1.3602089643478394,0,0
4,17,0.9564285714285714,0.1342911571264267,0.1039,24.753981018066405,1,0
4,18,0.981359649122807,0.06174411252140999,0.7979,0.7221679925918579,0,0
4,19,0.937888198757764,0.19937655329704285,0.6546,1.57104172706604,0,0
5,0,0.9947118891320205,0.0202903114259243,0.9509,0.17309374809265138,0,0
5,1,0.9907857691323266,0.0364115908741951,0.5104,13.516641426086426,1,0
5,2,0.9549718574108818,0.128275528550148,0.5683,1.8873836755752564,0,0
5,3,0.9817190506735086,0.05802302807569504,0.7736,1.0157103300094605,0,0
5,4,0.9911251980982567,0.041849423199892044,0.7478,1.3692681550979615,0,0
5,5,0.9862407862407863,0.03965156897902489,0.7881,1.1889961242675782,0,0
5,6,0.9927823050058208,0.030939416959881783,0.8445,0.5686930656433106,0,0
5,7,0.9910714285714286,0.03312656655907631,0.4284,15.744356155395508,1,0
