round,node_id,train_acc,train_loss,val_acc,val_loss,is_malicious,detected
1,0,0.9157549234135668,0.30862499081247485,0.8698,0.4340458053043196,0,0
1,1,0.9454824673662656,0.20371522098297012,0.315,4.188497425295561,1,0
1,2,0.949343339587242,0.20609850739678906,0.5103,2.104061852341625,0,0
1,3,0.9233483001924311,0.29379020811931444,0.7,1.73343454209691,0,0
1,4,0.9600633914421554,0.16478832149079894,0.6666,1.537916198664595,0,0
1,5,0.9432432432432433,0.20334856558269732,0.6794,1.4891196407967946,0,0
1,6,0.9511059371362048,0.19429754228415425,0.7232,1.1038069323999433,0,0
1,7,0.9381377551020408,0.23349822286899213,0.2614,6.118788956441916,1,0
1,8,0.9235880398671097,0.2879311368692568,0.3588,3.8524994906278365,1,0
1,9,0.9095371669004207,0.3445669246740514,0.5792,1.2727576579278093,0,0
1,10,0.9198243992606284,0.2973633676193017,0.737,0.9716614325292243,0,0
1,11,0.9445554445554446,0.22595853659519974,0.3736,5.316325272733391,1,0
1,12,0.9722374931280924,0.102710435166434,0.2406,6.384503023747135,1,0
1,13,0.9403624382207578,0.23661932084933437,0.7007,1.302095157842175,0,0
1,14,0.9440278521692554,0.22979988076708427,0.672,1.2744983804795402,0,0
1,15,0.9398230088495575,0.22313044188897635,0.593,1.23915142486044,0,0
1,16,0.9250225835591689,0.2999883449013301,0.6401,1.8221559023729559,0,0
1,17,0.935,0.24576016370101228,0.218,6.772198937446548,1,0
1,18,0.9366776315789473,0.2266673608201114,0.6419,1.2583026388324972,0,0
1,19,0.9105590062111801,0.41299293340138193,0.5793,1.6099119838431633,0,0
2,0,0.9110138584974471,0.30659502276517514,0.8625,0.45827727184981093,0,0
2,1,0.9383158433580753,0.21128119014345134,0.3217,4.7844126963251075,1,0
2,2,0.949343339587242,0.20639463487962614,0.5109,2.1119916120077624,0,0
2,3,0.9246311738293778,0.2922130659821644,0.7016,1.7344880904786464,0,0
2,4,0.9578446909667195,0.16509825592161334,0.6592,1.5904306116939897,0,0
2,5,0.9417690417690417,0.20718718977412356,0.6854,1.5021914491014772,0,0
2,6,0.9522700814901047,0.19461710551840314,0.7113,1.1686619600628252,0,0
2,7,0.9397321428571429,0.23360095577222972,0.335,3.811022110356099,1,0
2,8,0.9260042283298098,0.2870421099137882,0.3159,4.601352126208274,1,0
2,9,0.9067321178120618,0.3457706720962847,0.55,1.3180925099667937,0,0
2,10,0.9212107208872459,0.2976396721219486,0.7481,0.9378902453127946,0,0
2,11,0.9395604395604396,0.22810463834811984,0.3193,6.093273615255213,1,0
2,12,0.9738867509620671,0.10172415577990641,0.2853,5.277956364427669,1,0
2,13,0.9387149917627677,0.23838866196717895,0.7008,1.3222539785438356,0,0
2,14,0.9418853776111409,0.23190449137822955,0.6738,1.299080070689922,0,0
2,15,0.9404129793510324,0.21842840704472147,0.574,1.2807006591415937,0,0
2,16,0.9236675700090334,0.2991236253785679,0.636,1.8353168967746174,0,0
2,17,0.9307142857142857,0.24685151279143253,0.2431,4.88896804368771,1,0
2,18,0.9380482456140351,0.22556407171399054,0.6482,1.2193996747651465,0,0
2,19,0.9031055900621118,0.4112900315431041,0.5684,1.6981939723485038,0,0
3,0,0.9146608315098468,0.30453698075768876,0.8619,0.4568212386217625,0,0
3,1,0.9452265165088303,0.20379153009659645,0.2965,5.450076821644358,1,0
3,2,0.9480925578486554,0.20521167277696606,0.5113,2.1200413639091975,0,0
3,3,0.9262347658755613,0.2923248167981317,0.7011,1.728418600509976,0,0
3,4,0.9591125198098257,0.1671212882979832,0.665,1.5744752585199362,0,0
3,5,0.9432432432432433,0.20251120376704718,0.6703,1.5608618019861402,0,0
